Joint Type,Scan Iteration,theta_x,theta_y,delta_z
flat,1,0.00024377109928632945,7.603043675360339e-05,0.02315623373114596
flat,2,0.0007190310907222329,-2.1798412594078478e-05,0.03280699141814941
flat,3,0.00033087231841644817,4.9705368981875914e-06,0.007709185673230532
flat,4,0.0005877528855409423,-1.4611293318350802e-05,-0.010687105020685515
flat,5,-0.00048086458581974716,5.621882875044571e-05,0.022747895134155045
flat,6,-0.0005299214333850706,0.00012877678692100404,0.0448538622381932
