Scan Iteration,theta_x,theta_y,delta_z
1,0.004895305178126692,0.0005184497842672002,-0.03327531160909805
2,0.003842453379263668,0.0004368807535090254,-0.07643585159485253
3,0.003251409218032663,0.00016561444125674324,0.1517629958745489
4,0.0029386086399083803,0.00047306537113305744,-0.052054300596291084
5,3.1385261035663827,3.1400011100458096,-58747.19601095892
